Country,Cultural_Factor,Adaptation_Needed,Adaptation_Level
Country 37,Etiquette,Yes,0.6459218037447442
Country 6,Religion,No,0.216503598729469
Country 33,Religion,Yes,0.20114900703397498
Country 4,Values,Yes,0.19612724288243744
Country 1,Religion,Yes,0.7448034657222911
Country 16,Customs,Yes,0.2356371413198588
Country 29,Religion,Yes,0.8857643893618911
Country 48,Language,No,0.2916675101105801
Country 38,Etiquette,No,0.4868838290837255
Country 1,Customs,No,0.5358054080629727
Country 1,Religion,No,0.6016469710336658
Country 17,Etiquette,Yes,0.8553610689419869
Country 1,Etiquette,No,0.4504446809159477
Country 13,Religion,No,0.1584032419601138
Country 47,Customs,Yes,0.8114513172957352
Country 1,Religion,No,0.6452322579281743
Country 4,Customs,Yes,0.4642787269202837
Country 17,Language,No,0.2253872744465678
Country 30,Etiquette,Yes,0.9259203975041773
Country 37,Customs,No,0.9160929182504111
Country 15,Language,No,0.9565749416151951
Country 11,Etiquette,Yes,0.5553456755364181
Country 44,Language,Yes,0.7909520411403169
Country 46,Religion,Yes,0.869416888041776
Country 34,Values,Yes,0.9596596963152928
Country 32,Language,No,0.6591296401258172
Country 34,Religion,Yes,0.12870045452506618
Country 6,Language,Yes,0.2586988664289681
Country 29,Language,Yes,0.30672953192747787
Country 27,Etiquette,No,0.3696253397751935
Country 11,Language,No,0.7363879480288843
Country 50,Language,No,0.9643414915051588
Country 39,Values,Yes,0.5676680835634652
Country 20,Religion,No,0.02481776006165537
Country 32,Religion,Yes,0.15537923999514092
Country 3,Religion,Yes,0.7475235383191843
Country 32,Etiquette,Yes,0.20680522384580846
Country 6,Customs,No,0.2820956166907874
Country 12,Customs,No,0.4271598064036485
Country 12,Language,No,0.4467999809337073
Country 9,Language,Yes,0.5419772741518988
Country 38,Values,Yes,0.8958327850242354
Country 38,Religion,Yes,0.6920913061803212
Country 41,Values,No,0.4430388044566188
Country 17,Language,No,0.445421812728538
Country 45,Values,No,0.029955824324568225
Country 42,Etiquette,No,0.2705185836503595
Country 46,Religion,Yes,0.4741053089216407
Country 21,Etiquette,Yes,0.13086417514584547
Country 2,Values,No,0.10695355146417762
Country 37,Religion,No,0.6495627866358076
Country 33,Customs,Yes,0.9877249363404202
Country 50,Religion,Yes,0.3642475927069413
Country 37,Language,No,0.05195974254110314
Country 26,Language,No,0.3185459157350422
Country 43,Values,Yes,0.25737608687087465
Country 41,Values,Yes,0.7368148918943022
Country 11,Etiquette,No,0.5404879525624503
Country 3,Customs,Yes,0.15480907623295503
Country 10,Language,No,0.7635773632177025
Country 11,Religion,Yes,0.8113210132645893
Country 34,Etiquette,Yes,0.8985784282055886
Country 17,Religion,No,0.9444220654686655
Country 3,Religion,Yes,0.9889911163102248
Country 9,Language,Yes,0.4406416410017192
Country 20,Etiquette,Yes,0.5444298810248474
Country 33,Customs,No,0.9672441235178855
Country 47,Customs,No,0.8258750347750394
Country 39,Religion,No,0.3398085305528302
Country 50,Values,Yes,0.9106256263574164
Country 29,Etiquette,No,0.24441179660335666
Country 46,Language,No,0.28550553802867795
Country 41,Etiquette,No,0.47383817787335236
Country 37,Language,Yes,0.9598331564930865
Country 37,Customs,Yes,0.10119930981831504
Country 26,Religion,No,0.012728293505735455
Country 35,Customs,Yes,0.27790236295507853
Country 34,Customs,Yes,0.061376763236764
Country 7,Values,Yes,0.7705646600681954
Country 50,Language,Yes,0.08658934628283865
Country 20,Religion,Yes,0.24594711450726903
Country 38,Etiquette,No,0.9419990492282732
Country 27,Language,Yes,0.36676490351161917
Country 10,Values,No,0.9881693725751279
Country 36,Values,No,0.39852196582709254
Country 13,Language,Yes,0.6576574617751842
Country 4,Etiquette,Yes,0.5735635523058004
Country 16,Religion,Yes,0.0010264302500457845
Country 10,Values,Yes,0.7122204389139148
Country 49,Values,No,0.8060729006885815
Country 10,Values,No,0.47117458229996634
Country 40,Religion,Yes,0.7165666904149324
Country 33,Etiquette,No,0.6884157229712564
Country 37,Values,No,0.963183377948014
Country 1,Language,No,0.510422757886044
Country 6,Values,Yes,0.5214145300657592
Country 29,Customs,Yes,0.07781200814595568
Country 31,Customs,Yes,0.515576280514982
Country 8,Religion,No,0.7220769075096912
Country 13,Values,No,0.9559521966443529
Country 28,Religion,Yes,0.9497312073182479
Country 30,Religion,No,0.6530904030611141
Country 9,Customs,No,0.7332683081016745
Country 22,Etiquette,No,0.5906147494112176
Country 26,Religion,No,0.2063923957592102
Country 24,Customs,No,0.14345046969408026
Country 2,Language,Yes,0.09253625141875277
Country 11,Etiquette,Yes,0.9409322680999843
Country 30,Language,No,0.19971984017014677
Country 17,Etiquette,Yes,0.8490628429177118
Country 48,Etiquette,Yes,0.13075087808253805
Country 15,Values,Yes,0.7297408553256116
Country 3,Customs,No,0.9728598057316914
Country 27,Customs,No,0.5138785037824388
Country 1,Etiquette,No,0.40819034789146413
Country 16,Values,No,0.3914788584965948
Country 42,Religion,No,0.028108236370842032
Country 42,Customs,No,0.253751402769928
Country 32,Language,Yes,0.7821436348935401
Country 5,Religion,Yes,0.30769645981662863
Country 43,Etiquette,No,0.48062890589546314
Country 28,Language,No,0.899282103573936
Country 35,Values,No,0.7510492416061497
Country 21,Etiquette,Yes,0.011733728305024838
Country 40,Values,Yes,0.5233388202691417
Country 15,Religion,Yes,0.7369947707442054
Country 40,Values,Yes,0.8389567569181484
Country 15,Customs,No,0.9981135766167801
Country 30,Etiquette,No,0.0894624058153567
Country 40,Etiquette,Yes,0.7034477263646131
Country 45,Language,Yes,0.3450902257123388
Country 44,Customs,Yes,0.1900291780860761
Country 24,Values,Yes,0.5174927552038338
Country 21,Values,Yes,0.49816826268712544
Country 26,Religion,No,0.40391101243938743
Country 14,Customs,No,0.34555527464165525
Country 38,Etiquette,Yes,0.0694931451774703
Country 30,Etiquette,Yes,0.2328937866839862
Country 24,Customs,Yes,0.24779074306098148
Country 39,Customs,No,0.06773319622079865
Country 49,Values,Yes,0.9297228504829637
Country 2,Etiquette,Yes,0.11595095380997233
Country 40,Language,No,0.8469126540150166
Country 36,Religion,Yes,0.3184943352043901
Country 45,Language,Yes,0.22352825751913585
Country 12,Values,No,0.11629225066304638
Country 14,Customs,Yes,0.43792734272616185
Country 50,Values,Yes,0.4220927984543056
Country 47,Values,Yes,0.639130647064725
Country 34,Customs,No,0.48771397073274947
Country 40,Language,No,0.821034169159937
Country 21,Customs,No,0.33745675099654404
Country 33,Etiquette,Yes,0.579896446703806
Country 30,Etiquette,Yes,0.086256421532525
Country 15,Etiquette,Yes,0.49568626195142684
Country 36,Religion,No,0.7602511812407056
Country 26,Customs,Yes,0.5784143745329383
Country 18,Values,Yes,0.00570250326677757
Country 2,Customs,No,0.0655834881942926
Country 11,Language,Yes,0.5237048914295835
Country 29,Customs,No,0.12973849126961146
Country 25,Language,Yes,0.22554690824217838
Country 4,Customs,Yes,0.41799608185764847
Country 24,Language,Yes,0.9888211267071572
Country 40,Customs,No,0.13792728329303094
Country 46,Language,No,0.4792077482622421
Country 47,Religion,Yes,0.8989829341940958
Country 9,Customs,Yes,0.5539012919469568
Country 23,Etiquette,No,0.687563391890429
Country 3,Values,Yes,0.5130053876038153
Country 40,Religion,No,0.40440034032305605
Country 33,Etiquette,Yes,0.01591184234573184
Country 3,Customs,Yes,0.053413409199652095
Country 19,Values,Yes,0.9101077528959498
Country 25,Language,Yes,0.7329912672887345
Country 31,Language,No,0.9894915213629092
Country 49,Etiquette,No,0.8092304419808878
Country 17,Etiquette,No,0.300133379742308
Country 44,Values,No,0.006104729939176878
Country 50,Values,No,0.952227758520398
Country 34,Customs,No,0.6155664401294255
Country 44,Religion,Yes,0.2520660783541696
Country 49,Religion,Yes,0.37659797921435134
Country 13,Religion,No,0.14577646257244536
Country 42,Values,Yes,0.9036892953777417
Country 17,Language,Yes,0.43723175752680565
Country 13,Customs,Yes,0.20862301985729537
Country 39,Etiquette,Yes,0.13014181620320786
Country 39,Religion,Yes,0.45507998489186985
Country 35,Religion,Yes,0.9091021711042735
Country 25,Language,Yes,0.3867797010203904
Country 34,Customs,Yes,0.3056270063746994
Country 44,Customs,No,0.20192891895423892
Country 49,Religion,No,0.7105705697659951
Country 13,Religion,Yes,0.43863925081485267
Country 22,Customs,Yes,0.5483680135226129
Country 5,Values,No,0.5826599231832198
Country 37,Religion,No,0.0700100255334608
Country 14,Values,Yes,0.36216105629816286
Country 6,Customs,No,0.3466444422641014
Country 32,Customs,No,0.11671413469566405
Country 33,Values,Yes,0.19338460339921204
Country 35,Values,No,0.47873824326373415
Country 8,Etiquette,No,0.011338050702419888
Country 40,Religion,Yes,0.8405329976125909
Country 15,Customs,No,0.6383546421287094
Country 10,Values,Yes,0.4763791010663274
Country 9,Customs,Yes,0.8905500672746979
Country 37,Religion,Yes,0.5488174283844741
Country 18,Customs,No,0.3792901091043369
Country 5,Religion,Yes,0.3627197489999273
Country 45,Values,No,0.6036098699039947
Country 14,Religion,No,0.7228852587327189
Country 34,Language,No,0.01170213023640665
Country 7,Language,Yes,0.49318933917637364
Country 1,Language,Yes,0.5362716469239057
Country 10,Customs,No,0.46788631732659225
Country 20,Customs,No,0.5173345194822019
Country 40,Values,No,0.6358931482067616
Country 48,Language,No,0.6707785858595601
Country 21,Religion,No,0.2437688507700646
Country 26,Values,No,0.33368747377873653
Country 40,Religion,No,0.6862061648270338
Country 32,Values,No,0.9142684397777893
Country 31,Values,No,0.44024102919590136
Country 30,Values,Yes,0.018191252273004888
Country 32,Religion,No,0.5070098127746875
Country 44,Customs,No,0.25488654360735885
Country 40,Etiquette,Yes,0.8743032477883085
Country 18,Customs,Yes,0.8010141835067258
Country 45,Language,No,0.32654610386239824
Country 49,Customs,No,0.9817506767691576
Country 42,Religion,Yes,0.9780509746766325
Country 29,Values,No,0.8972946504728369
Country 2,Language,No,0.9255491941455907
Country 15,Language,No,0.3225435911180802
Country 11,Etiquette,Yes,0.1418259010059565
Country 19,Etiquette,No,0.23794174241972788
Country 36,Religion,Yes,0.4030333947830418
Country 20,Etiquette,No,0.5594294678568341
Country 46,Etiquette,Yes,0.644945812133522
Country 46,Etiquette,No,0.275219704161592
Country 8,Language,Yes,0.48473728406919303
Country 43,Customs,No,0.42542197735380494
Country 42,Values,Yes,0.3441071114057431
Country 31,Language,Yes,0.007877376970193417
Country 31,Etiquette,No,0.8575040601256706
Country 19,Language,No,0.2207640717336221
Country 39,Language,No,0.9359894510282375
Country 37,Religion,Yes,0.13923108270631634
Country 48,Etiquette,No,0.11610715252947423
Country 49,Customs,No,0.5143807857171021
Country 30,Language,No,0.13856437297770963
Country 19,Language,No,0.41820770390022277
Country 11,Values,Yes,0.14701422447479628
Country 27,Language,Yes,0.0017253778455915691
Country 21,Etiquette,Yes,0.5255384844898752
Country 24,Etiquette,Yes,0.20250844024066916
Country 21,Customs,No,0.62878570669648
Country 50,Etiquette,Yes,0.15051982602354574
Country 3,Etiquette,Yes,0.16657888042783686
Country 17,Customs,No,0.6041074683188171
Country 11,Language,Yes,0.3541164635077314
Country 3,Etiquette,Yes,0.45260539208353745
Country 48,Customs,Yes,0.697018321303273
Country 39,Values,Yes,0.8523681800651239
Country 48,Values,Yes,0.9752854880709754
Country 12,Values,Yes,0.6900069921349637
Country 41,Customs,Yes,0.49406998172609684
Country 22,Values,No,0.804859857338917
Country 9,Religion,No,0.47479309555415583
Country 26,Customs,Yes,0.11922326483067713
Country 2,Customs,No,0.7490844050792834
Country 5,Customs,No,0.1651707948071397
Country 24,Language,No,0.7199583915757549
Country 9,Language,Yes,0.6810871493634075
Country 23,Religion,Yes,0.5148667597496009
Country 38,Religion,No,0.0101644259494168
Country 10,Values,Yes,0.7892037400573922
Country 40,Values,No,0.6903975709106841
Country 20,Customs,No,0.709308509358689
Country 20,Etiquette,No,0.9065550699378101
Country 23,Customs,No,0.6990335233805216
Country 33,Customs,Yes,0.4498205992947847
Country 40,Religion,No,0.27845528059644764
Country 49,Religion,No,0.1867049840979348
Country 12,Values,No,0.9701653580565411
Country 9,Values,No,0.4709006861170121
Country 37,Etiquette,No,0.8914501166747275
Country 2,Values,No,0.6808167820797824
Country 38,Customs,Yes,0.3171872967914653
Country 50,Values,Yes,0.7882084923512352
Country 46,Language,Yes,0.5402380076800672
Country 14,Etiquette,No,0.7316322089258546
Country 48,Language,Yes,0.15863362364278455
Country 34,Customs,Yes,0.26238058280107457
Country 48,Customs,No,0.9772869681820514
Country 45,Religion,No,0.43427064587565645
Country 6,Religion,No,0.7786632159385782
Country 3,Language,No,0.24549114286256257
Country 19,Religion,Yes,0.36454997314277293
Country 39,Religion,Yes,0.8311819622775256
Country 41,Values,No,0.6558638761897765
Country 5,Religion,No,0.6857964893771857
Country 7,Etiquette,No,0.6639776607969091
Country 14,Customs,Yes,0.3234686882922001
Country 11,Language,No,0.7460318892080782
Country 11,Customs,Yes,0.9182870183752507
Country 2,Values,Yes,0.6679510581988395
Country 2,Customs,Yes,0.8661140536421981
Country 21,Religion,No,0.19145342247575392
Country 14,Values,Yes,0.513037974181318
Country 34,Religion,No,0.8056589126424483
Country 32,Language,Yes,0.18453782407940833
Country 50,Etiquette,Yes,0.16017907285987776
Country 42,Values,Yes,0.2551134029372809
Country 20,Values,No,0.8025179655270862
Country 23,Values,No,0.22125486264708027
Country 36,Customs,Yes,0.29570112396475445
Country 22,Customs,Yes,0.09974115441561204
Country 35,Values,Yes,0.08318305596381426
Country 44,Etiquette,Yes,0.6054464317393021
Country 35,Religion,No,0.4480119015100802
Country 15,Customs,Yes,0.04205817397922562
Country 26,Etiquette,No,0.15756495391688774
Country 17,Customs,No,0.24820828977452503
Country 21,Etiquette,Yes,0.12170788236499486
Country 2,Language,No,0.33428316522355916
Country 36,Language,No,0.047538325947388715
Country 6,Religion,Yes,0.7632957135541177
Country 18,Religion,Yes,0.48979632885727964
Country 10,Customs,No,0.3366002743913864
Country 4,Customs,Yes,0.9499196832347278
Country 21,Etiquette,No,0.6980045187113001
Country 19,Etiquette,No,0.6472777806847028
Country 21,Language,No,0.9640569118913924
Country 7,Customs,Yes,0.6513996475108826
Country 7,Values,Yes,0.9722034268904315
Country 49,Religion,Yes,0.5858634603705383
Country 24,Etiquette,Yes,0.26854815931374487
Country 15,Values,Yes,0.23632163889458524
Country 49,Etiquette,Yes,0.4827297514871597
Country 25,Religion,Yes,0.4780564332141961
Country 18,Values,Yes,0.913740186152705
Country 32,Values,No,0.09470477216353046
Country 26,Etiquette,No,0.2743495702975509
Country 8,Etiquette,Yes,0.8248473289260079
Country 22,Customs,No,0.7003977189945668
Country 31,Religion,Yes,0.8421934205912391
Country 37,Customs,Yes,0.0993224368109209
Country 36,Language,No,0.9906012648461908
Country 37,Values,Yes,0.5885239074550833
Country 23,Customs,No,0.2294951836910133
Country 8,Religion,No,0.7661057340703796
Country 39,Customs,No,0.611238920728076
Country 44,Customs,Yes,0.5669759260740981
Country 23,Language,No,0.0549265446907331
Country 30,Customs,Yes,0.7182586721799409
Country 23,Etiquette,No,0.08908154326724083
Country 37,Values,No,0.4801269525743921
Country 19,Values,Yes,0.34281594274596194
Country 22,Language,No,0.9896827025344346
Country 48,Language,No,0.5325878519903456
Country 7,Values,No,0.6480332922166347
Country 39,Values,No,0.8583681747155868
Country 4,Customs,Yes,0.7236447633849157
Country 27,Customs,No,0.8153231085076149
Country 14,Customs,Yes,0.8873086172295521
Country 50,Etiquette,No,0.720048594961657
Country 9,Religion,No,0.3903445360486185
Country 17,Religion,No,0.5681968818589982
Country 22,Customs,No,0.034480098558190786
Country 11,Etiquette,Yes,0.6309513314518732
Country 43,Customs,No,0.07379133559320172
Country 9,Customs,Yes,0.6913935557508419
Country 30,Customs,No,0.8456544490936618
Country 2,Values,No,0.5118872257690497
Country 42,Etiquette,Yes,0.9299261151604338
Country 48,Religion,Yes,0.9862866082451348
Country 20,Language,Yes,0.17423353249736628
Country 11,Customs,No,0.8349673278101911
Country 8,Values,No,0.9904153902990132
Country 38,Language,No,0.09852617418677012
Country 33,Religion,Yes,0.16981487474433543
Country 12,Etiquette,No,0.932369561608332
Country 43,Values,Yes,0.5325824249163176
Country 18,Etiquette,Yes,0.7226637696457957
Country 17,Religion,Yes,0.17183403193159597
Country 50,Etiquette,No,0.6685583950514297
Country 29,Customs,No,0.25906164519002195
Country 43,Religion,No,0.6302997939891342
Country 43,Values,Yes,0.9164740728348769
Country 14,Language,No,0.043681797942412226
Country 5,Language,No,0.09926775430318224
Country 44,Religion,Yes,0.9706031811468365
Country 15,Values,No,0.16328273963849393
Country 50,Religion,No,0.28820871073048926
Country 15,Values,Yes,0.6265599333605951
Country 46,Customs,Yes,0.23909880215880663
Country 35,Customs,No,0.11646132773939799
Country 6,Language,No,0.8339947146726736
