Scenario,Country,Investment_Required_USD,Projected_ROI_Percent,Risk_Level
Scenario 25977,Country 49,442852.8327091895,23.578918991041288,Low
Scenario 25978,Country 13,3863298.160423371,22.213301895053405,Low
Scenario 25979,Country 46,3906119.8253752254,16.710923480182572,High
Scenario 25980,Country 12,909881.5177788828,12.930840987354484,High
Scenario 25981,Country 36,1836767.3500882303,9.15050140280777,Low
Scenario 25982,Country 4,2260577.5748522272,24.958227439706647,Low
Scenario 25983,Country 33,4310819.534395276,22.46885038827497,Low
Scenario 25984,Country 30,1561047.632325242,6.3516171504468595,Low
Scenario 25985,Country 11,1795215.4580523346,19.02398692502412,Low
Scenario 25986,Country 48,1161888.6083991188,18.318017082043134,Medium
Scenario 25987,Country 39,465742.2643021002,9.10071791175313,Medium
Scenario 25988,Country 48,4632432.3726371555,22.35594229927341,Medium
Scenario 25989,Country 31,3010394.17335237,18.70621942155868,Medium
Scenario 25990,Country 42,2937363.3359733173,24.69673794997589,Medium
Scenario 25991,Country 35,3976090.3991859173,6.90387951710515,High
Scenario 25992,Country 10,348562.38208292576,12.00897283509099,Low
Scenario 25993,Country 39,4083685.438167427,19.734176488794066,Medium
Scenario 25994,Country 4,3172833.649276681,8.699638861544138,Low
Scenario 25995,Country 8,4703129.958665949,9.58323993237438,Low
Scenario 25996,Country 28,2056718.1157734143,13.794780598156702,Low
Scenario 25997,Country 41,1203663.4572628327,13.093465569563207,High
Scenario 25998,Country 50,4087441.5998689546,18.98090970871494,Low
Scenario 25999,Country 10,422968.3093202458,16.9592786131779,High
Scenario 26000,Country 19,2344146.337185031,23.88164579512684,High
Scenario 26001,Country 18,2157552.382906664,5.577499977542535,Medium
Scenario 26002,Country 6,1338996.8393757322,15.632123621742092,Medium
Scenario 26003,Country 29,4429339.101336334,24.452411497628063,Medium
Scenario 26004,Country 41,873828.4350813834,17.859863677558057,Medium
Scenario 26005,Country 50,3641115.3564716973,9.155589209007392,High
Scenario 26006,Country 28,2287046.973669895,23.1364910887468,Low
Scenario 26007,Country 49,3245582.1623845813,12.254690510524789,Low
Scenario 26008,Country 8,150477.80872062512,24.22903360250148,Low
Scenario 26009,Country 12,1051762.709477302,6.5116078640971375,High
Scenario 26010,Country 4,4875724.773863761,9.203137691680464,High
Scenario 26011,Country 20,3553765.595869023,8.492381987655977,Medium
Scenario 26012,Country 22,4183633.381546866,18.372820854884115,Low
Scenario 26013,Country 34,3743156.861626489,22.87511657185419,Medium
Scenario 26014,Country 48,4356163.100935321,20.20410447365917,Low
Scenario 26015,Country 32,4592782.093240059,21.350073847087028,Medium
Scenario 26016,Country 10,3292777.95798345,7.286822040114411,High
Scenario 26017,Country 31,3985562.908319956,18.839282719452566,High
Scenario 26018,Country 4,2658600.341766483,6.983688768419716,High
Scenario 26019,Country 43,4384820.840680351,23.90115743889661,Low
Scenario 26020,Country 3,3530652.5250476776,19.002092991336106,High
Scenario 26021,Country 26,3453453.749548361,7.991533791466264,Low
Scenario 26022,Country 9,215096.8944688026,19.15566629730832,Medium
Scenario 26023,Country 48,2463199.794855712,12.018410518540213,Low
Scenario 26024,Country 23,4864757.407899686,18.32684433059292,Medium
Scenario 26025,Country 1,1271222.6033811022,15.344070619757456,Medium
Scenario 26026,Country 5,3020610.6443537916,22.15502931268,Low
Scenario 26027,Country 1,2760560.2042047963,9.20099730338205,Medium
Scenario 26028,Country 15,4577476.085209547,8.917512058108493,High
Scenario 26029,Country 39,3194005.7347958186,9.229816194376383,Low
Scenario 26030,Country 23,1544031.14957258,5.2491848054340835,High
Scenario 26031,Country 44,4793770.247337298,23.361584410936867,Low
Scenario 26032,Country 11,3434921.366746315,13.393828048665924,Medium
Scenario 26033,Country 30,3503288.1566063096,8.515833670529735,High
Scenario 26034,Country 26,2612542.7393994345,6.480038512160149,High
Scenario 26035,Country 17,1806849.4282287343,17.486586300285566,High
Scenario 26036,Country 33,487286.5233562321,17.437631895529616,Medium
Scenario 26037,Country 15,2778994.3822099473,16.612784407944467,Low
Scenario 26038,Country 37,908521.4953849512,8.836218269574305,Medium
Scenario 26039,Country 37,2362242.178044922,18.662594298012596,Medium
Scenario 26040,Country 48,4090616.0349033712,15.199754455451984,Medium
Scenario 26041,Country 23,4082657.6607330535,13.384499478344322,Low
Scenario 26042,Country 10,4098918.1151921186,8.71920348226636,High
Scenario 26043,Country 13,4971583.048076471,12.71103299193856,Low
Scenario 26044,Country 46,1589670.719574907,22.75681329500991,Low
Scenario 26045,Country 47,319045.38263240503,24.44025533246467,High
Scenario 26046,Country 28,4014175.2221243037,17.199981941117382,Low
Scenario 26047,Country 31,2789062.742879866,11.581639679143667,High
Scenario 26048,Country 25,2471864.037104077,12.141442245601402,High
Scenario 26049,Country 25,1769867.6619759346,12.641697852281805,Low
Scenario 26050,Country 48,4001026.8473516577,15.124518035600325,High
Scenario 26051,Country 49,2927666.4589200006,8.857866282053052,Low
Scenario 26052,Country 45,1449243.3742158413,6.322897801093397,High
Scenario 26053,Country 42,1944442.7613292106,21.289670649538106,Low
Scenario 26054,Country 50,4817510.438458221,14.745917150759295,Medium
Scenario 26055,Country 23,4618101.411512273,18.33335626965322,High
Scenario 26056,Country 50,4841385.533289302,5.907942661525971,Medium
Scenario 26057,Country 8,3327315.2402688195,17.048266202324257,Medium
Scenario 26058,Country 35,4361879.537872768,13.646220857329999,Medium
Scenario 26059,Country 35,630087.8103939095,17.68183343049371,High
Scenario 26060,Country 6,2635558.387750979,5.924880663480376,Low
Scenario 26061,Country 42,4976843.996323145,7.57991577720807,Medium
Scenario 26062,Country 45,4529038.8529870985,5.50763033135274,High
Scenario 26063,Country 16,669110.0224391384,11.317480131741002,Low
Scenario 26064,Country 30,4646455.691709911,17.009984454355873,Medium
Scenario 26065,Country 40,3542984.0967018716,24.078518971847405,High
Scenario 26066,Country 5,755517.5417277827,23.612470833854903,High
Scenario 26067,Country 1,997386.4228358308,19.583167551541514,High
Scenario 26068,Country 22,1849268.3282693718,5.829813029473638,Low
Scenario 26069,Country 38,4849035.094302385,20.32544080423849,Medium
Scenario 26070,Country 18,1621092.0689799362,12.695116606338141,Medium
Scenario 26071,Country 46,1081277.1966641266,12.084897017295685,Medium
Scenario 26072,Country 50,358899.3352870415,19.560513135940656,Medium
Scenario 26073,Country 31,1387056.3163145883,9.415226663089838,High
Scenario 26074,Country 6,2991955.8947830196,17.422616548656904,High
Scenario 26075,Country 12,3270478.984773418,12.884686217923411,Medium
Scenario 26076,Country 19,2472280.2288954025,6.403829769290619,High
Scenario 26077,Country 12,4763221.5825946545,18.188214049667458,High
Scenario 26078,Country 33,3308752.5828080694,18.072088877100967,High
Scenario 26079,Country 23,4349238.800220321,12.182977896637857,High
Scenario 26080,Country 27,2523185.42884267,16.694776714109047,Low
Scenario 26081,Country 34,108968.0701663615,18.996726544562105,Low
Scenario 26082,Country 44,3256592.996836844,17.55572126046173,High
Scenario 26083,Country 7,4449804.186791112,9.43954577151484,High
Scenario 26084,Country 22,2323092.320623287,15.15173995377709,Low
Scenario 26085,Country 29,2349830.592776609,14.16479168009911,Medium
Scenario 26086,Country 44,787848.0632273782,14.441592505686442,Low
Scenario 26087,Country 1,3412745.076874428,21.103442345612617,Low
Scenario 26088,Country 7,4433007.590099494,17.356441756297357,High
Scenario 26089,Country 15,381056.70737080317,19.772633001415556,Low
Scenario 26090,Country 14,4689858.356520475,23.415578864748902,Low
Scenario 26091,Country 7,2426114.5253695287,11.848305452004961,Medium
Scenario 26092,Country 19,800336.3955883979,16.22400142861956,Medium
Scenario 26093,Country 22,2592887.1076991805,13.855061601362548,Medium
Scenario 26094,Country 3,2499561.9117956613,14.943175445079246,High
Scenario 26095,Country 41,4151171.5361299296,19.853944142951423,Low
Scenario 26096,Country 50,1441379.0375676698,10.843369951130107,Medium
Scenario 26097,Country 34,4500217.274891777,9.548050426707363,High
Scenario 26098,Country 29,3038441.1772626187,17.667948072542544,High
Scenario 26099,Country 42,144195.42045076363,7.6149867732845244,Low
Scenario 26100,Country 40,3880663.415559878,23.57143668708259,Low
Scenario 26101,Country 35,4246006.694121722,24.416320673435493,High
Scenario 26102,Country 47,2688827.525758631,7.073623382960834,High
Scenario 26103,Country 31,4736160.855158173,8.592701848502664,High
Scenario 26104,Country 6,136853.82657329724,20.969523780453223,Medium
Scenario 26105,Country 36,4757111.4446286075,16.893438207703703,Medium
Scenario 26106,Country 9,2811998.111004387,17.30467912314636,High
Scenario 26107,Country 14,135524.5289186182,15.07216619741679,Medium
Scenario 26108,Country 46,4139224.4268431407,8.45291267711627,Medium
Scenario 26109,Country 25,3374774.502900755,18.710578603344274,High
Scenario 26110,Country 50,2303133.8399294773,7.378116912394788,Medium
Scenario 26111,Country 39,2874937.9220746495,13.63305830067514,Medium
Scenario 26112,Country 16,279446.06048328686,19.2325058622653,High
Scenario 26113,Country 44,4758655.108692332,11.10561512895634,High
Scenario 26114,Country 17,4825732.490231803,15.974632315178535,Low
Scenario 26115,Country 17,3656924.023639676,12.114495003173733,High
Scenario 26116,Country 9,536914.6371476299,18.670043029405623,High
Scenario 26117,Country 24,3677367.4172599204,16.28487616914879,Medium
Scenario 26118,Country 41,1090378.9586859867,11.137030377562926,Medium
Scenario 26119,Country 35,1402868.8936859826,17.8345012239226,Medium
Scenario 26120,Country 29,1514108.7286430534,10.497913551739863,Low
Scenario 26121,Country 9,1946197.9296457455,8.711117347078234,Medium
Scenario 26122,Country 49,3467670.3986043986,21.4966662425668,Medium
Scenario 26123,Country 28,3927447.9360154327,21.35193605996256,High
Scenario 26124,Country 35,4106558.517340036,15.351556016078508,Medium
Scenario 26125,Country 35,887968.4413841052,17.313182061123825,Medium
Scenario 26126,Country 13,1593661.4141120913,24.18529478751656,Medium
Scenario 26127,Country 16,726281.874725166,16.646738659536666,High
Scenario 26128,Country 27,2018701.3725132737,22.525931330704697,Low
Scenario 26129,Country 4,2998216.576537258,9.562859075016693,High
Scenario 26130,Country 50,3412322.0684675244,6.579086540284966,Medium
Scenario 26131,Country 16,3692841.945791213,13.719851560557892,Medium
Scenario 26132,Country 1,4389183.2655122485,21.984109235299975,Medium
Scenario 26133,Country 45,758213.4436450247,5.473412122086958,High
Scenario 26134,Country 36,1423647.80580029,23.27146084194981,Low
Scenario 26135,Country 28,439456.49935886165,21.238665619974743,Medium
Scenario 26136,Country 36,800205.2357580119,6.9387648141858405,Medium
Scenario 26137,Country 3,3656116.111870074,7.433920052786034,Low
Scenario 26138,Country 33,184655.92084333114,10.166951387123381,High
Scenario 26139,Country 49,4618217.878574771,5.860209149125637,Low
Scenario 26140,Country 3,2532038.5053396854,18.182120276832038,Medium
Scenario 26141,Country 35,4679031.396789564,16.57801952556684,Medium
Scenario 26142,Country 15,2785154.7400022196,13.95940157137215,Medium
Scenario 26143,Country 3,2292189.593582793,5.126670314392305,Medium
Scenario 26144,Country 7,2793605.3026534696,11.333784974303494,Medium
Scenario 26145,Country 33,3873493.318256076,15.840707833555424,Low
Scenario 26146,Country 6,1905767.5623698223,22.786674197807454,High
Scenario 26147,Country 2,1477146.836410854,17.073448286758275,Low
Scenario 26148,Country 42,4348750.867035022,7.2680294833031205,Low
Scenario 26149,Country 43,2859317.098619609,9.343791059676136,Medium
Scenario 26150,Country 3,4583292.681574175,21.655878546073005,Low
Scenario 26151,Country 1,3676938.0750404703,8.026358094632984,Medium
Scenario 26152,Country 46,4471342.58174023,23.5598191263014,Low
Scenario 26153,Country 46,1816510.4343511027,16.811438465300984,Low
Scenario 26154,Country 12,4891565.397967762,6.118424858673728,Low
Scenario 26155,Country 44,4177119.8810669244,8.740226432245198,Low
Scenario 26156,Country 46,4641269.948963698,17.301058627067384,Medium
Scenario 26157,Country 41,3053420.65216142,20.29101362819624,Medium
Scenario 26158,Country 37,4981054.776501678,14.088166033529104,Low
Scenario 26159,Country 49,2999687.9061952624,11.399099477542746,Medium
Scenario 26160,Country 33,396720.6559914099,19.803634310708695,Medium
Scenario 26161,Country 38,4843014.540170031,17.229393392888777,High
Scenario 26162,Country 20,1106055.69043524,12.984661001546883,Low
Scenario 26163,Country 44,1874160.5998192301,21.68224535226682,High
Scenario 26164,Country 36,2354776.250514085,6.499306421292525,Low
Scenario 26165,Country 3,3137976.0157012055,18.534103244767838,Medium
Scenario 26166,Country 30,2501965.095613505,6.616139402649304,Medium
Scenario 26167,Country 4,4537318.165169091,6.07815112764823,Medium
Scenario 26168,Country 14,2084292.3865597947,12.250378429074985,High
Scenario 26169,Country 1,1527537.1144180559,5.352482974986681,High
Scenario 26170,Country 7,1098363.5897965296,17.250284515275105,High
Scenario 26171,Country 13,1484195.1006307583,7.9199088395786905,High
Scenario 26172,Country 43,3774859.8801064724,12.624822927549573,Medium
Scenario 26173,Country 15,4250720.62219741,15.315706816575986,Medium
Scenario 26174,Country 23,1812243.380216887,10.092050512634094,Medium
Scenario 26175,Country 3,1658571.6365991454,10.536305703600517,Low
Scenario 26176,Country 29,1918087.1502562359,10.449150760881412,Medium
Scenario 26177,Country 39,2291922.1668782746,17.68596719065551,High
Scenario 26178,Country 49,3097340.999326842,24.324019475174275,Medium
Scenario 26179,Country 6,2452911.350923994,17.91147440094639,Medium
Scenario 26180,Country 16,1526977.5851911213,17.887616758469093,High
Scenario 26181,Country 47,1495755.248754505,6.725954177530957,Medium
Scenario 26182,Country 35,2051882.2552873536,14.059475175762515,Medium
Scenario 26183,Country 1,2682441.647817693,18.40825186215711,High
Scenario 26184,Country 48,956335.0070456803,22.508827590845357,High
Scenario 26185,Country 20,1669795.6181047645,18.504502319132214,High
Scenario 26186,Country 11,4830429.22205821,6.496816904930151,Low
Scenario 26187,Country 22,4701186.8462471105,8.216697003433422,Low
Scenario 26188,Country 39,1411004.3596843104,16.3073099529956,Low
Scenario 26189,Country 23,1475441.3458918254,23.15469141829603,High
Scenario 26190,Country 50,1596387.8008436887,15.064481936652603,Medium
Scenario 26191,Country 47,2056302.3085451948,12.521943717217622,Medium
Scenario 26192,Country 43,2733971.657030007,9.23624064999236,High
Scenario 26193,Country 33,3612747.692001404,10.281914571758165,Medium
Scenario 26194,Country 23,3689041.921947874,14.41845359340495,Low
Scenario 26195,Country 28,858025.0857499028,11.208100264107262,High
Scenario 26196,Country 10,2480556.5680932687,10.455185021683008,Low
Scenario 26197,Country 28,848067.4899562028,7.034192093057805,High
Scenario 26198,Country 14,3540654.2739380477,20.14344905071604,High
Scenario 26199,Country 13,3286987.1676314734,24.619513188958987,Low
Scenario 26200,Country 9,2401175.106014374,10.935378484659083,Low
Scenario 26201,Country 9,4701043.763813622,10.185713409761481,Low
Scenario 26202,Country 31,3152831.1608140157,12.118942504328068,High
Scenario 26203,Country 34,1897632.5354298907,12.244949522465255,Low
Scenario 26204,Country 25,3603282.5787707693,8.491656530916082,Medium
Scenario 26205,Country 48,664524.7104427866,18.555293210634495,Low
Scenario 26206,Country 36,4362205.537139943,15.011490003542834,Medium
Scenario 26207,Country 37,3716198.5965449223,17.737933455894904,Low
Scenario 26208,Country 19,502834.5650684,13.805081622332679,High
