Region,Customization_Option,Popularity_Index
Europe,Packaging,0.30738344145945196
Africa,Size,0.6464472156122586
Europe,Color,0.42779453270000845
Europe,Color,0.03238813082074876
Europe,Packaging,0.7647854776869095
Australia,Packaging,0.061532406492278535
Europe,Design,0.32416296243180376
Africa,Color,0.004732917168185247
North America,Color,0.42103942999146116
Africa,Size,0.2657366300527355
Africa,Color,0.4077106438042011
Europe,Features,0.4825243195477714
Europe,Color,0.7330302148020573
Europe,Design,0.8490589239439803
North America,Packaging,0.8614242021602068
Europe,Features,0.9630954776580475
Africa,Packaging,0.63058475826582
Africa,Packaging,0.821169077011754
Asia,Design,0.36989351041599505
Asia,Color,0.8228529656002445
North America,Features,0.7311261361508605
Europe,Color,0.9646953594993373
North America,Features,0.49505730327758135
Europe,Color,0.719310499191283
Africa,Size,0.07488324643829358
Africa,Features,0.26744796740741894
Africa,Features,0.20156711273766315
Australia,Design,0.7824165822709809
Australia,Packaging,0.11561319790303237
Africa,Size,0.25109445701623434
Australia,Features,0.14076123545196906
South America,Color,0.2669154022585434
Asia,Packaging,0.7403495972851515
North America,Design,0.7164780462527396
Asia,Size,0.39977193562292823
South America,Color,0.8329983000598764
North America,Features,0.7620189458920554
North America,Design,0.0861961525657301
North America,Size,0.21380496357040946
Africa,Design,0.08273183675254214
Asia,Features,0.5681195278793568
Asia,Color,0.9415881188277884
Europe,Size,0.41380333493608434
Asia,Features,0.4150764633274353
South America,Packaging,0.15405001529973783
Europe,Features,0.3994957892106351
Australia,Design,0.07248314733965977
Australia,Features,0.43882249463344913
North America,Packaging,0.7178742729174079
South America,Design,0.23313166266817087
South America,Size,0.8575156048930755
North America,Packaging,0.1011143430428163
Europe,Features,0.8227550693607305
North America,Design,0.8078589710559572
Europe,Design,0.36320295275597714
Africa,Color,0.007219191647524159
Europe,Packaging,0.6517217291309456
Europe,Design,0.13209378042669384
Australia,Packaging,0.9062489110672832
North America,Size,0.1637420102835585
Australia,Size,0.1032524641475353
Europe,Packaging,0.6954305634087602
Africa,Features,0.4531812497044153
Africa,Color,0.48305163431080467
Africa,Packaging,0.7913379994782961
North America,Color,0.27842916736759626
Africa,Features,0.06896609321303926
Africa,Color,0.26158544614537227
Europe,Features,0.03160039215926824
Europe,Size,0.10598984270233003
Australia,Color,0.07492682219786506
Australia,Features,0.6001222699141444
North America,Packaging,0.38423484378038575
South America,Features,0.8843551981358198
Europe,Size,0.18187344198613287
Europe,Design,0.3505220166263179
North America,Features,0.9930381632804716
South America,Size,0.4806849320845705
North America,Design,0.10571771197032975
Europe,Color,0.11880586581581232
Asia,Size,0.5528706354949704
North America,Features,0.9631559220686491
Europe,Features,0.41109642165097515
Europe,Packaging,0.25252909472889395
South America,Size,0.3690992710413965
Asia,Size,0.044014076709419925
Asia,Features,0.6305292351684464
Africa,Features,0.11955088548756787
Asia,Size,0.9295545600646143
Africa,Features,0.513822807375918
Asia,Size,0.8257002198653934
North America,Color,0.3982046561617152
South America,Color,0.7123294124007028
Africa,Features,0.6587781493614174
Europe,Features,0.3587505233212621
Africa,Packaging,0.6918016990428962
Africa,Design,0.9840996874337439
Asia,Packaging,0.4470648747025089
Europe,Design,0.008358170528719677
Asia,Size,0.15743063418713454
Australia,Packaging,0.12800090439683576
Australia,Size,0.7795052956601293
Australia,Design,0.04777891005435553
Australia,Features,0.9752106841311781
Asia,Design,0.015821538364030774
Asia,Features,0.29703609458237223
North America,Packaging,0.7067716929645242
Europe,Color,0.9201845133988742
North America,Size,0.2624427111762484
Asia,Packaging,0.02050199800368513
Africa,Color,0.3344674965865828
North America,Design,0.5706215224601736
North America,Design,0.13420164721193262
North America,Size,0.6195145858464571
South America,Size,0.12144268484177856
Europe,Features,0.1290927006428485
Australia,Design,0.6738696620684239
Australia,Size,0.03713444036184954
Asia,Design,0.20506083063907676
North America,Design,0.33647695020686796
Australia,Design,0.06235378665347002
Australia,Color,0.16018898113229585
Africa,Color,0.5789008887444286
Australia,Design,0.10933020261321014
Australia,Size,0.7709604677110538
Africa,Packaging,0.5316996297184607
Europe,Size,0.32278460691275124
South America,Size,0.5974460954598388
Africa,Design,0.3176110293340074
Africa,Features,0.1842370101959102
Africa,Packaging,0.971562328330682
Europe,Color,0.8137034372489697
Australia,Design,0.7509027066750062
Europe,Packaging,0.5715515092363201
Africa,Features,0.26819347218253675
Australia,Packaging,0.22507824349572436
Australia,Features,0.3575140349982704
Europe,Design,0.8382351810282309
Asia,Packaging,0.3227193803036179
Asia,Features,0.1818757181451276
South America,Size,0.4783693130094382
Europe,Features,0.4318312369351057
Australia,Design,0.8716402378249358
North America,Design,0.13627898536415506
North America,Design,0.7913837813034563
Europe,Design,0.2548962462611162
Australia,Size,0.221508346407288
Europe,Packaging,0.0009519528845668424
Asia,Size,0.79616578551394
Asia,Size,0.16838156311556873
Europe,Packaging,0.06349496112273845
Europe,Packaging,0.5984591875792487
South America,Features,0.47963172347165517
South America,Packaging,0.35532620728207065
Europe,Design,0.9560287779667843
Africa,Size,0.5022713144773227
Africa,Packaging,0.8434859451508108
North America,Packaging,0.8780619353040807
Europe,Size,0.6485754392837582
Australia,Features,0.8534281656818135
South America,Size,0.3948215985885827
Africa,Size,0.7334142885981014
South America,Packaging,0.6852241818115506
Africa,Features,0.7617879071534679
North America,Packaging,0.6341711020923148
South America,Design,0.28117259153180085
Australia,Packaging,0.4747993939112972
North America,Design,0.06731987950439122
South America,Features,0.4466693513740113
Africa,Size,0.857487376154759
South America,Design,0.2803301496184539
Asia,Size,0.007375156376092318
Australia,Size,0.005657040373439504
North America,Design,0.9751868242806196
Asia,Packaging,0.49825854381084445
Africa,Packaging,0.6190277663028256
South America,Packaging,0.4659876976150219
South America,Design,0.39805130265360944
Africa,Packaging,0.25263869241340264
Europe,Design,0.28768722766456867
Asia,Features,0.562907908895241
South America,Features,0.9771463084178181
Africa,Features,0.6283446485937487
Europe,Features,0.6079589215630216
Africa,Features,0.742059412155417
Australia,Size,0.08187874848100118
Australia,Size,0.6750251448104331
South America,Design,0.8380375201730668
Africa,Size,0.25514566249946447
Africa,Packaging,0.9351268866910399
Europe,Design,0.8220643573040368
Australia,Packaging,0.14600208732568076
Australia,Features,0.71822118379468
South America,Color,0.3395654115507545
North America,Packaging,0.3709852082831804
North America,Packaging,0.8428443759679339
Asia,Size,0.18917079174852658
Europe,Design,0.14807074129300746
South America,Design,0.22330939975372777
Africa,Features,0.024855124947573914
North America,Color,0.14592568011898244
Africa,Packaging,0.654056288261554
South America,Size,0.15910208394152692
Africa,Design,0.23863997101013978
Australia,Color,0.6485403442721877
Australia,Color,0.6455998742438975
Australia,Size,0.30839697726118254
Asia,Color,0.7064181215991988
Asia,Size,0.3714287372245163
Europe,Packaging,0.9123502234218882
Africa,Features,0.1452184698989739
South America,Color,0.48857431547229757
North America,Design,0.2838672536091812
Australia,Size,0.8871749471303014
North America,Color,0.38958231612877703
Africa,Features,0.6678361429006822
South America,Design,0.5003046448978147
Australia,Color,0.42309313660538483
Asia,Packaging,0.709716954726906
Australia,Size,0.9191035496889822
Asia,Design,0.8794858758572449
Africa,Size,0.9367816293080459
Australia,Size,0.9948778905773712
South America,Design,0.4100578315628415
Europe,Size,0.26596990424381206
Asia,Size,0.6890569803634992
Asia,Design,0.6152587828557573
Asia,Features,0.8801231701024711
Europe,Design,0.5995279760264092
Asia,Color,0.20333865072044977
North America,Packaging,0.8938434813164807
Europe,Color,0.8659821519378958
Asia,Design,0.6596468595810047
North America,Size,0.395910397119133
Asia,Color,0.8577694509081141
North America,Features,0.3056152798469267
Asia,Design,0.8418213591007502
North America,Packaging,0.016142005332030696
North America,Color,0.27592727324688204
Europe,Color,0.2653913132540774
Australia,Size,0.24856842667794854
South America,Color,0.9333005944408452
Australia,Features,0.8775231047173985
Asia,Color,0.10026288166937058
North America,Features,0.45756242166548566
Australia,Color,0.3774767190603878
Australia,Features,0.5136614101321763
Asia,Size,0.7259010157794415
Australia,Design,0.19852027558216223
Europe,Color,0.8042758507092754
North America,Size,0.00492721552756803
North America,Packaging,0.4279546997496002
Africa,Size,0.41144791436203376
Australia,Design,0.2388612843634803
Asia,Design,0.3206309237968765
Australia,Size,0.4953706670003426
Europe,Design,0.042717816703247036
Africa,Size,0.7000224367535146
Europe,Features,0.8824254894860016
South America,Size,0.42218457399775167
South America,Features,0.2962672111825142
South America,Size,0.6833318653234034
Australia,Packaging,0.6194018980970174
Asia,Design,0.4942199726110347
Asia,Features,0.13993902812003567
South America,Design,0.6211439786298509
Africa,Features,0.8296960094936671
Asia,Features,0.4948108265179685
Asia,Features,0.43256102858435663
Asia,Features,0.975330259896269
Asia,Size,0.15416332890265128
Asia,Size,0.8600474862058729
South America,Color,0.5031606874922374
South America,Size,0.35528891390219663
Europe,Color,0.4928653154157209
South America,Color,0.36295874202995615
Africa,Features,0.8256669456482911
Australia,Features,0.4640390295742528
South America,Color,0.9702928393575706
Australia,Packaging,0.17249695207485716
North America,Design,0.5938785007932018
Asia,Packaging,0.47034990414183
Australia,Color,0.6482542888568108
Australia,Features,0.6796990191416097
North America,Color,0.3699733342786924
North America,Features,0.5338458536328792
Europe,Packaging,0.8784471876341098
Asia,Features,0.4155688617066655
South America,Color,0.32169847610645075
Africa,Design,0.6406742454988267
Africa,Color,0.9670591303309587
South America,Packaging,0.8955377136674921
Australia,Packaging,0.4676076457782793
Africa,Features,0.09751719778809431
Asia,Color,0.595277476623397
North America,Design,0.8645317148746322
South America,Packaging,0.9084862219550852
Africa,Features,0.24637545918892068
Australia,Features,0.503780280869358
Africa,Color,0.12258052344140746
Australia,Features,0.3016794096996055
Europe,Color,0.1428461523567467
Europe,Design,0.7519934087466117
North America,Packaging,0.903253952678006
Africa,Features,0.36822214971648637
Australia,Design,0.07408931113545891
South America,Size,0.000797760355103927
Australia,Features,0.5671245201864539
Asia,Size,0.5287081399029798
Australia,Size,0.03793518465021162
Asia,Packaging,0.5945178554457959
Australia,Features,0.19446975608834538
South America,Features,0.5925411455799067
Europe,Design,0.00938229052535855
Asia,Design,0.8163138804173499
Australia,Design,0.9857199300679217
South America,Size,0.42010861154673285
Australia,Features,0.1616954255383013
Europe,Features,0.753600616067096
Asia,Features,0.5231268680554582
Asia,Size,0.5153586920174726
Africa,Packaging,0.004310691931013189
South America,Design,0.9621117091219603
South America,Color,0.6465852728256364
North America,Color,0.32253004247160455
South America,Size,0.18249720987792417
Australia,Design,0.5963338177042633
Europe,Features,0.45760229442764144
Africa,Packaging,0.8917127235876329
Africa,Features,0.9289085352203977
North America,Design,0.6777490170741868
Asia,Design,0.6043494949790609
Africa,Features,0.9297388653947135
North America,Size,0.8761044779969164
Africa,Color,0.6667525320741633
Asia,Color,0.34911369050637364
North America,Design,0.730550747993975
Europe,Design,0.846061831563979
Asia,Design,0.12397901204669914
Australia,Packaging,0.40168811090881196
Australia,Features,0.7071246682806329
North America,Packaging,0.8366784600331401
Europe,Color,0.6371861047332952
Africa,Size,0.20533822667448376
Africa,Design,0.8171787094928507
Europe,Features,0.2152378029498424
Australia,Size,0.48672989204663863
Australia,Color,0.1628138278624539
South America,Size,0.7717059870816084
Africa,Design,0.38180221906089173
Europe,Design,0.8013277667772362
Africa,Features,0.38483824181582127
Asia,Features,0.6431871543977896
Europe,Size,0.24408761659834144
Europe,Packaging,0.31004148791458086
Africa,Packaging,0.4791125168852838
Asia,Size,0.7033949830914186
South America,Color,0.6772278274166512
Asia,Design,0.5727140101695806
North America,Features,0.18599617809865665
Australia,Design,0.47671404329811917
South America,Size,0.19650905530067264
Australia,Packaging,0.38312337033630117
Africa,Design,0.43983254007165473
Asia,Packaging,0.27987112830157257
